ignore,id,doc,toc,variable,value
23188,12065,2,10,1993,74
23189,12065,2,11,1993,4
23190,12065,2,6,1993,2
23191,12065,2,3,1993,32
23192,12065,2,7,1993,19
23193,12073,2,2,1993,3
23194,12073,2,4,1993,30
23195,12073,2,9,1993,61
23196,12073,2,8,1993,99
23197,12073,2,5,1993,411
23198,12073,2,1,1993,358
23199,12073,2,10,1993,929
23200,12073,2,11,1993,245
23201,12073,2,6,1993,21
23202,12073,2,3,1993,416
23203,12073,2,7,1993,270
23204,12077,2,2,1993,0
23205,12077,2,4,1993,0
23206,12077,2,9,1993,4
23207,12077,2,8,1993,0
23208,12077,2,5,1993,16
23209,12077,2,1,1993,5
23210,12077,2,10,1993,13
23211,12077,2,11,1993,2
23212,12077,2,6,1993,7
23213,12077,2,3,1993,13
23214,12077,2,7,1993,9
23215,12129,2,2,1993,0
23216,12129,2,4,1993,1
23217,12129,2,9,1993,14
23218,12129,2,8,1993,3
23219,12129,2,5,1993,36
23220,12129,2,1,1993,34
23221,12129,2,10,1993,39
23222,12129,2,11,1993,1
23223,12129,2,6,1993,5
23224,12129,2,3,1993,6
23225,12129,2,7,1993,23
23226,12023,2,2,1993,2
23227,12023,2,4,1993,6
23228,12023,2,9,1993,15
23229,12023,2,8,1993,18
23230,12023,2,5,1993,95
23231,12023,2,1,1993,76
23232,12023,2,10,1993,149
23233,12023,2,11,1993,9
23234,12023,2,6,1993,6
23235,12023,2,3,1993,116
23236,12023,2,7,1993,80
23237,12029,2,2,1993,1
23238,12029,2,4,1993,0
23239,12029,2,9,1993,7
23240,12029,2,8,1993,3
23241,12029,2,5,1993,8
23242,12029,2,1,1993,10
23243,12029,2,10,1993,27
23244,12029,2,11,1993,1
23245,12029,2,6,1993,3
23246,12029,2,3,1993,9
23247,12029,2,7,1993,14
23248,12047,2,2,1993,1
23249,12047,2,4,1993,1
23250,12047,2,9,1993,8
23251,12047,2,8,1993,1
23252,12047,2,5,1993,24
23253,12047,2,1,1993,27
23254,12047,2,10,1993,37
23255,12047,2,11,1993,1
23256,12047,2,6,1993,3
23257,12047,2,3,1993,17
23258,12047,2,7,1993,14
23259,12067,2,2,1993,0
23260,12067,2,4,1993,0
23261,12067,2,9,1993,1
23262,12067,2,8,1993,1
23263,12067,2,5,1993,7
23264,12067,2,1,1993,3
23265,12067,2,10,1993,11
23266,12067,2,11,1993,1
23267,12067,2,6,1993,0
23268,12067,2,3,1993,2
23269,12067,2,7,1993,11
23270,12079,2,2,1993,3
23271,12079,2,4,1993,0
23272,12079,2,9,1993,5
23273,12079,2,8,1993,5
23274,12079,2,5,1993,36
23275,12079,2,1,1993,22
23276,12079,2,10,1993,30
23277,12079,2,11,1993,0
23278,12079,2,6,1993,2
23279,12079,2,3,1993,48
23280,12079,2,7,1993,21
23281,12121,2,2,1993,1
23282,12121,2,4,1993,0
23283,12121,2,9,1993,11
23284,12121,2,8,1993,9
23285,12121,2,5,1993,29
23286,12121,2,1,1993,43
23287,12121,2,10,1993,30
23288,12121,2,11,1993,0
23289,12121,2,6,1993,5
23290,12121,2,3,1993,27
23291,12121,2,7,1993,22
23292,12123,2,2,1993,0
23293,12123,2,4,1993,2
23294,12123,2,9,1993,19
23295,12123,2,8,1993,6
23296,12123,2,5,1993,26
23297,12123,2,1,1993,30
23298,12123,2,10,1993,53
23299,12123,2,11,1993,2
23300,12123,2,6,1993,2
23301,12123,2,3,1993,72
23302,12123,2,7,1993,33
23303,12019,2,2,1993,3
23304,12019,2,4,1993,12
23305,12019,2,9,1993,54
23306,12019,2,8,1993,29
23307,12019,2,5,1993,59
23308,12019,2,1,1993,123
23309,12019,2,10,1993,165
23310,12019,2,11,1993,186
23311,12019,2,6,1993,10
23312,12019,2,3,1993,69
23313,12019,2,7,1993,49
23314,12031,2,2,1993,50
23315,12031,2,4,1993,188
23316,12031,2,9,1993,382
23317,12031,2,8,1993,470
23318,12031,2,5,1993,685
23319,12031,2,1,1993,1112
23320,12031,2,10,1993,1644
23321,12031,2,11,1993,1736
23322,12031,2,6,1993,25
23323,12031,2,3,1993,1559
23324,12031,2,7,1993,485
23325,12089,2,2,1993,0
23326,12089,2,4,1993,10
23327,12089,2,9,1993,32
23328,12089,2,8,1993,19
23329,12089,2,5,1993,71
23330,12089,2,1,1993,54
23331,12089,2,10,1993,75
23332,12089,2,11,1993,30
23333,12089,2,6,1993,3
23334,12089,2,3,1993,85
23335,12089,2,7,1993,29
23336,12017,2,2,1993,3
23337,12017,2,4,1993,5
23338,12017,2,9,1993,34
23339,12017,2,8,1993,4
23340,12017,2,5,1993,66
23341,12017,2,1,1993,92
23342,12017,2,10,1993,120
23343,12017,2,11,1993,59
23344,12017,2,6,1993,6
23345,12017,2,3,1993,65
23346,12017,2,7,1993,72
23347,12053,2,2,1993,2
23348,12053,2,4,1993,5
23349,12053,2,9,1993,19
23350,12053,2,8,1993,13
23351,12053,2,5,1993,101
23352,12053,2,1,1993,105
23353,12053,2,10,1993,168
23354,12053,2,11,1993,36
23355,12053,2,6,1993,8
23356,12053,2,3,1993,262
23357,12053,2,7,1993,76
23358,12069,2,2,1993,3
23359,12069,2,4,1993,14
23360,12069,2,9,1993,46
23361,12069,2,8,1993,32
23362,12069,2,5,1993,186
23363,12069,2,1,1993,183
23364,12069,2,10,1993,321
23365,12069,2,11,1993,55
23366,12069,2,6,1993,12
23367,12069,2,3,1993,237
23368,12069,2,7,1993,150
23369,12083,2,2,1993,1
23370,12083,2,4,1993,20
23371,12083,2,9,1993,61
23372,12083,2,8,1993,110
23373,12083,2,5,1993,206
23374,12083,2,1,1993,319
23375,12083,2,10,1993,633
23376,12083,2,11,1993,79
23377,12083,2,6,1993,17
23378,12083,2,3,1993,358
23379,12083,2,7,1993,194
23380,12119,2,2,1993,0
23381,12119,2,4,1993,2
23382,12119,2,9,1993,17
23383,12119,2,8,1993,7
23384,12119,2,5,1993,52
23385,12119,2,1,1993,36
23386,12119,2,10,1993,46
23387,12119,2,11,1993,12
23388,12119,2,6,1993,2
23389,12119,2,3,1993,68
23390,12119,2,7,1993,42
23391,12101,2,2,1993,4
23392,12101,2,4,1993,15
23393,12101,2,9,1993,141
23394,12101,2,8,1993,41
23395,12101,2,5,1993,343
23396,12101,2,1,1993,361
23397,12101,2,10,1993,458
23398,12101,2,11,1993,82
23399,12101,2,6,1993,28
23400,12101,2,3,1993,286
23401,12101,2,7,1993,266
23402,12103,2,2,1993,25
23403,12103,2,4,1993,84
23404,12103,2,9,1993,250
23405,12103,2,8,1993,298
23406,12103,2,5,1993,1007
23407,12103,2,1,1993,936
23408,12103,2,10,1993,1804
23409,12103,2,11,1993,244
23410,12103,2,6,1993,94
23411,12103,2,3,1993,2391
23412,12103,2,7,1993,652
23413,12035,2,2,1993,2
23414,12035,2,4,1993,0
23415,12035,2,9,1993,12
23416,12035,2,8,1993,6
23417,12035,2,5,1993,31
23418,12035,2,1,1993,35
23419,12035,2,10,1993,37
23420,12035,2,11,1993,6
23421,12035,2,6,1993,7
23422,12035,2,3,1993,52
23423,12035,2,7,1993,58
23424,12107,2,2,1993,0
23425,12107,2,4,1993,9
23426,12107,2,9,1993,42
23427,12107,2,8,1993,27
23428,12107,2,5,1993,118
23429,12107,2,1,1993,143
23430,12107,2,10,1993,150
23431,12107,2,11,1993,38
23432,12107,2,6,1993,6
23433,12107,2,3,1993,211
23434,12107,2,7,1993,90
23435,12109,2,2,1993,9
23436,12109,2,4,1993,33
23437,12109,2,9,1993,38
23438,12109,2,8,1993,58
23439,12109,2,5,1993,300
23440,12109,2,1,1993,197
23441,12109,2,10,1993,385
23442,12109,2,11,1993,68
23443,12109,2,6,1993,7
23444,12109,2,3,1993,224
23445,12109,2,7,1993,97
23446,12127,2,2,1993,14
23447,12127,2,4,1993,30
23448,12127,2,9,1993,134
23449,12127,2,8,1993,156
23450,12127,2,5,1993,764
23451,12127,2,1,1993,489
23452,12127,2,10,1993,890
23453,12127,2,11,1993,170
23454,12127,2,6,1993,32
23455,12127,2,3,1993,1214
23456,12127,2,7,1993,326
23457,12001,2,2,1993,2
23458,12001,2,4,1993,29
23459,12001,2,9,1993,63
23460,12001,2,8,1993,156
23461,12001,2,5,1993,325
23462,12001,2,1,1993,500
23463,12001,2,10,1993,880
23464,12001,2,11,1993,41
23465,12001,2,6,1993,20
23466,12001,2,3,1993,529
23467,12001,2,7,1993,408
23468,12003,2,2,1993,0
23469,12003,2,4,1993,3
23470,12003,2,9,1993,10
23471,12003,2,8,1993,7
23472,12003,2,5,1993,36
23473,12003,2,1,1993,14
23474,12003,2,10,1993,46
23475,12003,2,11,1993,1
23476,12003,2,6,1993,1
23477,12003,2,3,1993,53
23478,12003,2,7,1993,32
23479,12007,2,2,1993,2
23480,12007,2,4,1993,2
23481,12007,2,9,1993,8
23482,12007,2,8,1993,14
23483,12007,2,5,1993,73
23484,12007,2,1,1993,50
23485,12007,2,10,1993,84
23486,12007,2,11,1993,6
23487,12007,2,6,1993,9
23488,12007,2,3,1993,26
23489,12007,2,7,1993,83
23490,12041,2,2,1993,0
23491,12041,2,4,1993,1
23492,12041,2,9,1993,12
23493,12041,2,8,1993,0
23494,12041,2,5,1993,16
23495,12041,2,1,1993,15
23496,12041,2,10,1993,28
23497,12041,2,11,1993,3
23498,12041,2,6,1993,1
23499,12041,2,3,1993,1
23500,12041,2,7,1993,5
23501,12075,2,2,1993,0
23502,12075,2,4,1993,3
23503,12075,2,9,1993,11
23504,12075,2,8,1993,2
23505,12075,2,5,1993,29
23506,12075,2,1,1993,31
23507,12075,2,10,1993,49
23508,12075,2,11,1993,12
23509,12075,2,6,1993,2
23510,12075,2,3,1993,95
23511,12075,2,7,1993,51
23512,12125,2,2,1993,0
23513,12125,2,4,1993,3
23514,12125,2,9,1993,2
23515,12125,2,8,1993,1
23516,12125,2,5,1993,13
23517,12125,2,1,1993,16
23518,12125,2,10,1993,18
23519,12125,2,11,1993,5
23520,12125,2,6,1993,1
23521,12125,2,3,1993,3
23522,12125,2,7,1993,12
23523,12095,2,2,1993,12
23524,12095,2,4,1993,97
23525,12095,2,9,1993,337
23526,12095,2,8,1993,460
23527,12095,2,5,1993,1493
23528,12095,2,1,1993,1349
23529,12095,2,10,1993,2148
23530,12095,2,11,1993,540
23531,12095,2,6,1993,86
23532,12095,2,3,1993,3128
23533,12095,2,7,1993,730
23534,12097,2,2,1993,3
23535,12097,2,4,1993,4
23536,12097,2,9,1993,20
23537,12097,2,8,1993,38
23538,12097,2,5,1993,147
23539,12097,2,1,1993,185
23540,12097,2,10,1993,163
23541,12097,2,11,1993,8
23542,12097,2,6,1993,44
23543,12097,2,3,1993,214
23544,12097,2,7,1993,83
23545,12049,2,2,1993,1
23546,12049,2,4,1993,6
23547,12049,2,9,1993,11
23548,12049,2,8,1993,4
23549,12049,2,5,1993,48
23550,12049,2,1,1993,41
23551,12049,2,10,1993,102
23552,12049,2,11,1993,13
23553,12049,2,6,1993,7
23554,12049,2,3,1993,76
23555,12049,2,7,1993,41
23556,12055,2,2,1993,3
23557,12055,2,4,1993,5
23558,12055,2,9,1993,46
23559,12055,2,8,1993,44
23560,12055,2,5,1993,68
23561,12055,2,1,1993,150
23562,12055,2,10,1993,154
23563,12055,2,11,1993,37
23564,12055,2,6,1993,20
23565,12055,2,3,1993,131
23566,12055,2,7,1993,104
23567,12105,2,2,1993,18
23568,12105,2,4,1993,25
23569,12105,2,9,1993,79
23570,12105,2,8,1993,124
23571,12105,2,5,1993,541
23572,12105,2,1,1993,671
23573,12105,2,10,1993,1109
23574,12105,2,11,1993,181
23575,12105,2,6,1993,23
23576,12105,2,3,1993,1138
23577,12105,2,7,1993,422
23578,12086,2,2,1993,52
23579,12086,2,4,1993,422
23580,12086,2,9,1993,368
23581,12086,2,8,1993,1586
23582,12086,2,5,1993,3513
23583,12086,2,1,1993,3813
23584,12086,2,10,1993,3993
23585,12086,2,11,1993,321
23586,12086,2,6,1993,135
23587,12086,2,3,1993,8918
23588,12086,2,7,1993,2919
23589,12027,2,2,1993,1
23590,12027,2,4,1993,6
23591,12027,2,9,1993,13
23592,12027,2,8,1993,16
23593,12027,2,5,1993,66
23594,12027,2,1,1993,45
23595,12027,2,10,1993,61
23596,12027,2,11,1993,14
23597,12027,2,6,1993,6
23598,12027,2,3,1993,63
23599,12027,2,7,1993,48
23600,12081,2,2,1993,3
23601,12081,2,4,1993,13
23602,12081,2,9,1993,62
23603,12081,2,8,1993,136
23604,12081,2,5,1993,311
23605,12081,2,1,1993,332
23606,12081,2,10,1993,621
23607,12081,2,11,1993,192
23608,12081,2,6,1993,26
23609,12081,2,3,1993,605
23610,12081,2,7,1993,223
23611,12115,2,2,1993,0
23612,12115,2,4,1993,18
23613,12115,2,9,1993,84
23614,12115,2,8,1993,86
23615,12115,2,5,1993,263
23616,12115,2,1,1993,460
23617,12115,2,10,1993,784
23618,12115,2,11,1993,272
23619,12115,2,6,1993,35
23620,12115,2,3,1993,650
23621,12115,2,7,1993,171
23622,12057,2,2,1993,13
23623,12057,2,4,1993,85
23624,12057,2,9,1993,253
23625,12057,2,8,1993,572
23626,12057,2,5,1993,1293
23627,12057,2,1,1993,1380
23628,12057,2,10,1993,2747
23629,12057,2,11,1993,665
23630,12057,2,6,1993,103
23631,12057,2,3,1993,2456
23632,12057,2,7,1993,927
23633,12005,2,2,1993,3
23634,12005,2,4,1993,13
23635,12005,2,9,1993,50
23636,12005,2,8,1993,64
23637,12005,2,5,1993,166
23638,12005,2,1,1993,314
23639,12005,2,10,1993,413
23640,12005,2,11,1993,70
23641,12005,2,6,1993,17
23642,12005,2,3,1993,323
23643,12005,2,7,1993,182
23644,12013,2,2,1993,0
23645,12013,2,4,1993,0
23646,12013,2,9,1993,2
23647,12013,2,8,1993,0
23648,12013,2,5,1993,22
23649,12013,2,1,1993,15
23650,12013,2,10,1993,101
23651,12013,2,11,1993,5
23652,12013,2,6,1993,3
23653,12013,2,3,1993,24
23654,12013,2,7,1993,18
23655,12045,2,2,1993,0
23656,12045,2,4,1993,0
23657,12045,2,9,1993,4
23658,12045,2,8,1993,3
23659,12045,2,5,1993,32
23660,12045,2,1,1993,22
23661,12045,2,10,1993,64
23662,12045,2,11,1993,4
23663,12045,2,6,1993,1
23664,12045,2,3,1993,61
23665,12045,2,7,1993,19
23666,12059,2,2,1993,0
23667,12059,2,4,1993,1
23668,12059,2,9,1993,11
23669,12059,2,8,1993,0
23670,12059,2,5,1993,29
23671,12059,2,1,1993,22
23672,12059,2,10,1993,30
23673,12059,2,11,1993,5
23674,12059,2,6,1993,4
23675,12059,2,3,1993,13
23676,12059,2,7,1993,12
23677,12063,2,2,1993,0
23678,12063,2,4,1993,4
23679,12063,2,9,1993,21
23680,12063,2,8,1993,24
23681,12063,2,5,1993,141
23682,12063,2,1,1993,98
23683,12063,2,10,1993,220
23684,12063,2,11,1993,62
23685,12063,2,6,1993,19
23686,12063,2,3,1993,62
23687,12063,2,7,1993,175
23688,12133,2,2,1993,0
23689,12133,2,4,1993,5
23690,12133,2,9,1993,5
23691,12133,2,8,1993,3
23692,12133,2,5,1993,18
23693,12133,2,1,1993,17
23694,12133,2,10,1993,51
23695,12133,2,11,1993,8
23696,12133,2,6,1993,2
23697,12133,2,3,1993,39
23698,12133,2,7,1993,24
23699,12099,2,2,1993,23
23700,12099,2,4,1993,99
23701,12099,2,9,1993,268
23702,12099,2,8,1993,506
23703,12099,2,5,1993,1072
23704,12099,2,1,1993,1836
23705,12099,2,10,1993,1985
23706,12099,2,11,1993,551
23707,12099,2,6,1993,55
23708,12099,2,3,1993,2604
23709,12099,2,7,1993,669
23710,12087,2,2,1993,0
23711,12087,2,4,1993,25
23712,12087,2,9,1993,38
23713,12087,2,8,1993,51
23714,12087,2,5,1993,326
23715,12087,2,1,1993,236
23716,12087,2,10,1993,434
23717,12087,2,11,1993,57
23718,12087,2,6,1993,25
23719,12087,2,3,1993,697
23720,12087,2,7,1993,502
23721,12011,2,2,1993,32
23722,12011,2,4,1993,155
23723,12011,2,9,1993,280
23724,12011,2,8,1993,703
23725,12011,2,5,1993,1916
23726,12011,2,1,1993,2072
23727,12011,2,10,1993,2746
23728,12011,2,11,1993,60
23729,12011,2,6,1993,68
23730,12011,2,3,1993,5284
23731,12011,2,7,1993,1282
23732,12009,2,2,1993,4
23733,12009,2,4,1993,27
23734,12009,2,9,1993,84
23735,12009,2,8,1993,89
23736,12009,2,5,1993,312
23737,12009,2,1,1993,478
23738,12009,2,10,1993,573
23739,12009,2,11,1993,200
23740,12009,2,6,1993,20
23741,12009,2,3,1993,777
23742,12009,2,7,1993,193
23743,12117,2,2,1993,7
23744,12117,2,4,1993,17
23745,12117,2,9,1993,45
23746,12117,2,8,1993,110
23747,12117,2,5,1993,370
23748,12117,2,1,1993,404
23749,12117,2,10,1993,673
23750,12117,2,11,1993,174
23751,12117,2,6,1993,19
23752,12117,2,3,1993,541
23753,12117,2,7,1993,145
23754,12061,2,2,1993,1
23755,12061,2,4,1993,8
23756,12061,2,9,1993,22
23757,12061,2,8,1993,29
23758,12061,2,5,1993,142
23759,12061,2,1,1993,119
23760,12061,2,10,1993,194
23761,12061,2,11,1993,9
23762,12061,2,6,1993,13
23763,12061,2,3,1993,213
23764,12061,2,7,1993,114
23765,12085,2,2,1993,2
23766,12085,2,4,1993,11
23767,12085,2,9,1993,9
23768,12085,2,8,1993,30
23769,12085,2,5,1993,133
23770,12085,2,1,1993,98
23771,12085,2,10,1993,185
23772,12085,2,11,1993,8
23773,12085,2,6,1993,12
23774,12085,2,3,1993,216
23775,12085,2,7,1993,88
23776,12093,2,2,1993,0
23777,12093,2,4,1993,4
23778,12093,2,9,1993,19
23779,12093,2,8,1993,4
23780,12093,2,5,1993,55
23781,12093,2,1,1993,51
23782,12093,2,10,1993,100
23783,12093,2,11,1993,1
23784,12093,2,6,1993,3
23785,12093,2,3,1993,74
23786,12093,2,7,1993,28
23787,12111,2,2,1993,0
23788,12111,2,4,1993,24
23789,12111,2,9,1993,52
23790,12111,2,8,1993,43
23791,12111,2,5,1993,224
23792,12111,2,1,1993,252
23793,12111,2,10,1993,351
23794,12111,2,11,1993,28
23795,12111,2,6,1993,6
23796,12111,2,3,1993,461
23797,12111,2,7,1993,128
23798,12015,2,2,1993,0
23799,12015,2,4,1993,9
23800,12015,2,9,1993,27
23801,12015,2,8,1993,20
23802,12015,2,5,1993,49
23803,12015,2,1,1993,56
23804,12015,2,10,1993,78
23805,12015,2,11,1993,2
23806,12015,2,6,1993,4
23807,12015,2,3,1993,66
23808,12015,2,7,1993,21
23809,12021,2,2,1993,2
23810,12021,2,4,1993,10
23811,12021,2,9,1993,43
23812,12021,2,8,1993,24
23813,12021,2,5,1993,119
23814,12021,2,1,1993,188
23815,12021,2,10,1993,273
23816,12021,2,11,1993,4
23817,12021,2,6,1993,11
23818,12021,2,3,1993,388
23819,12021,2,7,1993,118
23820,12043,2,2,1993,0
23821,12043,2,4,1993,2
23822,12043,2,9,1993,4
23823,12043,2,8,1993,2
23824,12043,2,5,1993,16
23825,12043,2,1,1993,2
23826,12043,2,10,1993,13
23827,12043,2,11,1993,1
23828,12043,2,6,1993,4
23829,12043,2,3,1993,22
23830,12043,2,7,1993,16
23831,12051,2,2,1993,0
23832,12051,2,4,1993,7
23833,12051,2,9,1993,7
23834,12051,2,8,1993,25
23835,12051,2,5,1993,46
23836,12051,2,1,1993,46
23837,12051,2,10,1993,62
23838,12051,2,11,1993,2
23839,12051,2,6,1993,1
23840,12051,2,3,1993,82
23841,12051,2,7,1993,93
23842,12071,2,2,1993,2
23843,12071,2,4,1993,30
23844,12071,2,9,1993,73
23845,12071,2,8,1993,197
23846,12071,2,5,1993,207
23847,12071,2,1,1993,393
23848,12071,2,10,1993,519
23849,12071,2,11,1993,3
23850,12071,2,6,1993,18
23851,12071,2,3,1993,660
23852,12071,2,7,1993,203
23853,12033,3,5,1993,2164
23854,12033,3,1,1993,807
23855,12033,3,4,1993,161
23856,12033,3,2,1993,945
23857,12033,3,3,1993,38
23858,12091,3,5,1993,1101
23859,12091,3,1,1993,348
23860,12091,3,4,1993,95
23861,12091,3,2,1993,398
23862,12091,3,3,1993,0
23863,12113,3,5,1993,417
23864,12113,3,1,1993,199
23865,12113,3,4,1993,63
23866,12113,3,2,1993,132
23867,12113,3,3,1993,0
23868,12131,3,5,1993,194
23869,12131,3,1,1993,57
23870,12131,3,4,1993,46
23871,12131,3,2,1993,22
23872,12131,3,3,1993,0
23873,12037,3,5,1993,46
23874,12037,3,1,1993,9
23875,12037,3,4,1993,1
23876,12037,3,2,1993,1
23877,12037,3,3,1993,0
23878,12039,3,5,1993,291
23879,12039,3,1,1993,82
23880,12039,3,4,1993,25
23881,12039,3,2,1993,242
23882,12039,3,3,1993,0
23883,12065,3,5,1993,137
23884,12065,3,1,1993,27
23885,12065,3,4,1993,2
23886,12065,3,2,1993,35
23887,12065,3,3,1993,0
23888,12073,3,5,1993,5172
23889,12073,3,1,1993,1107
23890,12073,3,4,1993,53
23891,12073,3,2,1993,1140
23892,12073,3,3,1993,3
23893,12077,3,5,1993,25
23894,12077,3,1,1993,0
23895,12077,3,4,1993,0
23896,12077,3,2,1993,0
23897,12077,3,3,1993,0
23898,12129,3,5,1993,86
23899,12129,3,1,1993,16
23900,12129,3,4,1993,2
23901,12129,3,2,1993,11
23902,12129,3,3,1993,0
23903,12023,3,5,1993,558
23904,12023,3,1,1993,107
23905,12023,3,4,1993,40
23906,12023,3,2,1993,61
23907,12023,3,3,1993,0
23908,12029,3,5,1993,52
23909,12029,3,1,1993,30
23910,12029,3,4,1993,0
23911,12029,3,2,1993,0
23912,12029,3,3,1993,0
23913,12047,3,5,1993,83
23914,12047,3,1,1993,20
23915,12047,3,4,1993,4
23916,12047,3,2,1993,13
23917,12047,3,3,1993,2
23918,12067,3,5,1993,59
23919,12067,3,1,1993,2
23920,12067,3,4,1993,0
23921,12067,3,2,1993,0
23922,12067,3,3,1993,0
23923,12079,3,5,1993,306
23924,12079,3,1,1993,49
23925,12079,3,4,1993,37
23926,12079,3,2,1993,55
23927,12079,3,3,1993,0
23928,12121,3,5,1993,699
23929,12121,3,1,1993,105
23930,12121,3,4,1993,51
23931,12121,3,2,1993,44
23932,12121,3,3,1993,0
23933,12123,3,5,1993,221
23934,12123,3,1,1993,57
23935,12123,3,4,1993,9
23936,12123,3,2,1993,4
23937,12123,3,3,1993,0
23938,12019,3,5,1993,510
23939,12019,3,1,1993,234
23940,12019,3,4,1993,37
23941,12019,3,2,1993,422
23942,12019,3,3,1993,0
23943,12031,3,5,1993,5016
23944,12031,3,1,1993,3034
23945,12031,3,4,1993,327
23946,12031,3,2,1993,6943
23947,12031,3,3,1993,171
23948,12089,3,5,1993,219
23949,12089,3,1,1993,135
23950,12089,3,4,1993,12
23951,12089,3,2,1993,51
23952,12089,3,3,1993,2
23953,12017,3,5,1993,661
23954,12017,3,1,1993,186
23955,12017,3,4,1993,29
23956,12017,3,2,1993,115
23957,12017,3,3,1993,6
23958,12053,3,5,1993,527
23959,12053,3,1,1993,287
23960,12053,3,4,1993,12
23961,12053,3,2,1993,146
23962,12053,3,3,1993,0
23963,12069,3,5,1993,1267
23964,12069,3,1,1993,765
23965,12069,3,4,1993,65
23966,12069,3,2,1993,483
23967,12069,3,3,1993,2
23968,12083,3,5,1993,4089
23969,12083,3,1,1993,1680
23970,12083,3,4,1993,45
23971,12083,3,2,1993,350
23972,12083,3,3,1993,0
23973,12119,3,5,1993,87
23974,12119,3,1,1993,60
23975,12119,3,4,1993,4
23976,12119,3,2,1993,8
23977,12119,3,3,1993,0
23978,12101,3,5,1993,1410
23979,12101,3,1,1993,706
23980,12101,3,4,1993,92
23981,12101,3,2,1993,766
23982,12101,3,3,1993,17
23983,12103,3,5,1993,6311
23984,12103,3,1,1993,3195
23985,12103,3,4,1993,167
23986,12103,3,2,1993,4179
23987,12103,3,3,1993,3
23988,12035,3,5,1993,191
23989,12035,3,1,1993,82
23990,12035,3,4,1993,9
23991,12035,3,2,1993,58
23992,12035,3,3,1993,15
23993,12107,3,5,1993,356
23994,12107,3,1,1993,134
23995,12107,3,4,1993,49
23996,12107,3,2,1993,111
23997,12107,3,3,1993,0
23998,12109,3,5,1993,363
23999,12109,3,1,1993,219
24000,12109,3,4,1993,35
24001,12109,3,2,1993,177
24002,12109,3,3,1993,5
24003,12127,3,5,1993,2579
24004,12127,3,1,1993,1599
24005,12127,3,4,1993,187
24006,12127,3,2,1993,1854
24007,12127,3,3,1993,9
24008,12001,3,5,1993,2365
24009,12001,3,1,1993,690
24010,12001,3,4,1993,118
24011,12001,3,2,1993,1315
24012,12001,3,3,1993,0
24013,12003,3,5,1993,341
24014,12003,3,1,1993,52
24015,12003,3,4,1993,7
24016,12003,3,2,1993,17
24017,12003,3,3,1993,0
24018,12007,3,5,1993,288
24019,12007,3,1,1993,39
24020,12007,3,4,1993,23
24021,12007,3,2,1993,4
24022,12007,3,3,1993,1
24023,12041,3,5,1993,44
24024,12041,3,1,1993,14
24025,12041,3,4,1993,0
24026,12041,3,2,1993,2
24027,12041,3,3,1993,0
24028,12075,3,5,1993,403
24029,12075,3,1,1993,91
24030,12075,3,4,1993,25
24031,12075,3,2,1993,46
24032,12075,3,3,1993,0
24033,12125,3,5,1993,46
24034,12125,3,1,1993,10
24035,12125,3,4,1993,4
24036,12125,3,2,1993,9
24037,12125,3,3,1993,0
24038,12095,3,5,1993,6254
24039,12095,3,1,1993,4187
24040,12095,3,4,1993,259
24041,12095,3,2,1993,8035
24042,12095,3,3,1993,58
24043,12097,3,5,1993,1069
24044,12097,3,1,1993,332
24045,12097,3,4,1993,8
24046,12097,3,2,1993,874
24047,12097,3,3,1993,92
24048,12049,3,5,1993,201
24049,12049,3,1,1993,56
24050,12049,3,4,1993,12
24051,12049,3,2,1993,12
24052,12049,3,3,1993,0
24053,12055,3,5,1993,1219
24054,12055,3,1,1993,217
24055,12055,3,4,1993,1
24056,12055,3,2,1993,121
24057,12055,3,3,1993,0
24058,12105,3,5,1993,5303
24059,12105,3,1,1993,1704
24060,12105,3,4,1993,238
24061,12105,3,2,1993,1673
24062,12105,3,3,1993,11
24063,12086,3,5,1993,18824
24064,12086,3,1,1993,13052
24065,12086,3,4,1993,236
24066,12086,3,2,1993,25872
24067,12086,3,3,1993,0
24068,12027,3,5,1993,145
24069,12027,3,1,1993,40
24070,12027,3,4,1993,0
24071,12027,3,2,1993,27
24072,12027,3,3,1993,0
24073,12081,3,5,1993,1160
24074,12081,3,1,1993,631
24075,12081,3,4,1993,15
24076,12081,3,2,1993,868
24077,12081,3,3,1993,7
24078,12115,3,5,1993,3293
24079,12115,3,1,1993,1322
24080,12115,3,4,1993,37
24081,12115,3,2,1993,1051
24082,12115,3,3,1993,0
24083,12057,3,5,1993,6190
24084,12057,3,1,1993,4895
24085,12057,3,4,1993,274
24086,12057,3,2,1993,7179
24087,12057,3,3,1993,2
24088,12005,3,5,1993,1401
24089,12005,3,1,1993,581
24090,12005,3,4,1993,143
24091,12005,3,2,1993,599
24092,12005,3,3,1993,3
24093,12013,3,5,1993,181
24094,12013,3,1,1993,3
24095,12013,3,4,1993,3
24096,12013,3,2,1993,8
24097,12013,3,3,1993,0
24098,12045,3,5,1993,122
24099,12045,3,1,1993,25
24100,12045,3,4,1993,11
24101,12045,3,2,1993,13
24102,12045,3,3,1993,0
24103,12059,3,5,1993,127
24104,12059,3,1,1993,18
24105,12059,3,4,1993,10
24106,12059,3,2,1993,7
24107,12059,3,3,1993,0
24108,12063,3,5,1993,601
24109,12063,3,1,1993,154
24110,12063,3,4,1993,89
24111,12063,3,2,1993,44
24112,12063,3,3,1993,0
24113,12133,3,5,1993,117
24114,12133,3,1,1993,11
